"x","j","i","k","y"
54.5732346903718,1,0,2,273.708337616667
-14.1606871877022,0,0,1,-32.7202583741965
-8.36451775798208,1,1,2,-54.3829812579913
62.5037970633328,0,0,1,316.222540415267
88.904056980776,0,1,1,507.033892744386
63.5734017695368,0,0,0,451.039904283543
30.6774975685442,1,0,2,324.32575226412
69.3624871531261,1,1,1,592.18090217744
119.973523240895,0,0,2,768.066647837768
59.6476416938104,1,1,3,497.241391633778
1.3707773689551,0,1,2,228.939323606384
5.65844114537842,1,0,0,129.058052372803
41.9164849893844,0,1,0,334.704051361572
7.6665353205413,1,0,2,149.427642090969
96.0542215310119,0,1,1,274.358793613989
32.8944598914031,0,0,2,169.075161563937
48.5687737780364,1,0,1,274.055252965574
31.4598853079133,0,0,3,5.82218775068472
37.6029282370497,0,1,1,269.071886069308
43.2176289187863,0,0,2,151.026060974511
111.370780759869,0,0,3,383.877859174779
53.5607896751654,0,0,3,140.059039947246
83.9955992771917,0,1,0,364.348382779348
45.5361096844647,0,0,1,109.751019538397
11.6835420015188,1,0,1,114.268065882977
104.3970600926,1,0,1,593.40959243881
-23.9445014953885,1,0,1,-40.5819288584439
82.8056713897051,1,1,2,484.987494420075
10.4199778003196,1,0,1,165.905615883344
48.1864040055618,0,0,1,171.133078567688
5.72152565085104,0,1,2,93.8842555160675
82.0674236022813,0,1,2,451.369793243161
-40.8521479536028,0,0,0,-199.932883223057
167.826028178834,0,0,1,500.812031174918
6.46624258843072,0,0,0,105.0354513581
79.5004272070883,1,0,2,475.035026141104
57.2779564604667,1,0,0,433.638701256564
10.1207250154375,1,0,2,138.346329071439
-26.6136497602233,1,0,2,14.374920756959
97.0401571339381,1,1,2,502.714236178175
131.340252777407,1,1,2,513.467078779074
5.54762996020345,1,0,1,130.917667070357
71.3068589744744,1,1,1,303.847728522195
53.3988077408265,0,1,1,362.847408003867
60.4759949947662,0,1,2,364.307040862034
61.5977879611046,0,1,2,393.739177266701
15.5180333210577,1,0,2,218.653461672761
69.5694245290586,0,0,2,307.776435168443
18.8207371660071,0,0,2,171.337936415687
121.223773615909,0,0,1,793.474494067795
173.434226090422,0,1,1,746.434927904387
45.6405496134666,0,0,2,81.1334405862913
16.7777160094759,0,1,2,118.219984166174
11.0700577773358,1,0,2,17.1313156661136
11.6893630606738,1,0,3,219.600407730255
53.0570483207756,0,0,1,249.311669406825
35.8143349945542,0,0,1,273.053666985901
49.9919936657234,1,1,0,366.564510452453
4.59350826279258,1,1,1,245.994419432652
67.5985758420015,0,1,2,482.156778995982
-26.0247329774009,0,1,3,46.936433358684
28.6933296446239,1,0,2,227.48687351777
54.3027088373517,0,0,1,293.131480296589
72.9153891887297,0,1,1,257.578281157286
15.3364627730003,1,1,1,304.395084221192
4.87557297527698,1,0,3,162.029764412027
7.63136435374992,1,0,3,263.61713754447
-3.42861381172755,0,1,2,-64.9491028558251
-37.0600861729767,0,1,2,-11.1560128002281
-8.28012876527099,0,0,2,-70.6577665286463
83.1162942350465,0,0,1,388.067472694213
42.334678712197,1,0,2,176.386258512891
41.5534743751608,0,1,1,143.432010404529
8.64266896440952,1,1,1,411.918022171532
38.5560833533736,0,0,1,96.9047592034887
35.209280549363,0,1,1,418.921566131078
37.7234274438144,0,1,1,448.562026474302
120.958387932131,0,0,0,554.294823833292
-27.4394707301933,1,1,1,66.7045333853904
38.4258862011859,0,0,1,260.175753573137
50.6154894589018,0,0,2,63.6758298066731
41.6631636365883,1,1,3,389.906150106082
68.3191013228736,1,1,0,257.28992990559
37.264567873172,0,0,2,225.517521216744
23.4330615097242,1,0,2,251.444687945592
39.3195742083734,1,0,1,118.262735993056
56.0473977911211,1,0,2,344.290627356262
73.7078441592678,1,0,2,201.701430885499
81.2260795432364,1,1,2,604.826992870702
63.1921073601145,0,1,2,291.185184683582
-18.7855464905273,0,1,1,-50.9924473019267
93.1942094258462,1,1,1,455.879200074226
1.49901558852403,0,1,1,-124.042939838593
50.5433676890076,0,1,2,262.194570681076
75.6752820865587,0,1,1,433.872487438168
40.0814200159895,1,1,1,365.918591796619
-12.6314747958724,1,0,1,76.8813570966759
32.8692047221264,0,1,2,216.550348772365
16.4986305405722,0,1,1,64.088197516711
49.6112824985527,0,0,1,112.717294976389
